,GISJOIN,GEOID,fid_1,area,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0
309,G24000504208003,240054208003,310.0,367608.07420305343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,G24000504209001,240054209001,311.0,495592.73054399213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,G24000504209002,240054209002,312.0,232649.14299059278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,G24000504209003,240054209003,313.0,306586.30509208556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,G24000504210001,240054210001,314.0,395952.0889270067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027255049555317285,0.0038611320203366154,0.00681376238882932,0.025438046251629466,0.03497731359599052
314,G24000504211011,240054211011,315.0,358471.4981507143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,G24000504211012,240054211012,316.0,325066.28825396794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,G24000504211021,240054211021,317.0,414732.6066913068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01756407188875038,0.0650521181064829,0.12251482243387612,0.19602371589420178,0.31810485754070134,0.5557619290230522,0.6591947968123599,0.7465814754687354
317,G24000504211022,240054211022,318.0,1717853.9212382943,0.03512729096553144,0.036383706737771006,0.037378369224127336,0.03978649945425319,0.04470746122885819,0.05287416374841543,0.06203552875432899,0.07522789436284452,0.09894274206386648,0.3323743224145441,0.5091101410429109,0.5891019452088304,0.6415573036998327,0.6815532057827924,0.7016558581386257
318,G24000504212001,240054212001,319.0,712053.8996003299,0.02917477256530922,0.04243603282226796,0.06314885836647019,0.08701912682899592,0.13147592311899092,0.19626665180298933,0.23390337138940556,0.28745360328417224,0.3200384142012709,0.35098135480084125,0.3858395246191328,0.42132918302108907,0.44330498573262067,0.45757662772344293,0.46654376561148164
319,G24000504212002,240054212002,320.0,181241.61866873267,0.0,0.0,0.0,0.0,0.002977156649919812,0.05011547027365017,0.28233368896739547,0.46939836513735694,0.6718450173319042,0.9333386097498609,0.9993322488230834,0.9993322488230834,0.9993322488230834,0.9993322488230834,0.9993322488230834
320,G24000504213001,240054213001,321.0,384377.76352378406,0.010528406065595554,0.016845449704952883,0.027841784929019352,0.048664632480975,0.14856750781451503,0.3076634216946256,0.4559969649299052,0.5659603171705698,0.6251533557171404,0.6728821298811736,0.7119542146134948,0.7419016807556333,0.7865889153896054,0.825193070963456,0.8740916680236663
321,G24000504213002,240054213002,322.0,289518.695445517,0.028887815642401376,0.04535076434183442,0.06523055145058376,0.11213442416028921,0.3829965235169989,0.5640889592107623,0.6936181970912072,0.7737585888733529,0.8489290338783114,0.931865020722625,0.9852919485773889,0.9977168155203572,0.9992699238882281,0.9995805455618023,0.9995805455618023
322,G24000504213003,240054213003,323.0,1379064.9622668615,0.019172156893443176,0.02191103644964934,0.028040909742110768,0.03886600513092562,0.14092187430860784,0.26156299761768903,0.30245055670676685,0.3391645850435305,0.3922466792995262,0.45615386894433674,0.5148441451487547,0.5792730261376045,0.6481362835507881,0.696849212800455,0.7257378709766296
323,G24000504301011,240054301011,324.0,356903.42444190016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,G24000504301012,240054301012,325.0,1110566.1899294523,0.01457593509927017,0.02639863801312264,0.04980111158917308,0.060166220993098526,0.06656343695333378,0.0744992238407142,0.07887200437049526,0.08283989781418546,0.09069470728434771,0.09571530715187411,0.100007110264437,0.10292229728429103,0.10429891337699988,0.10567552946970873,0.10705214556241757
325,G24000504301041,240054301041,326.0,647594.2285391473,0.004027201841316717,0.005138154073404087,0.00985970105977541,0.012914819698015678,0.019302795032518055,0.02499642522196583,0.028190412889217017,0.029440234150315308,0.030273448324380836,0.031245531527457286,0.03305082890459926,0.03374517404965387,0.03443951919470847,0.03471725725273032,0.035828209484817686
326,G24000504301042,240054301042,327.0,844007.35678876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,G24000504302001,240054302001,328.0,609420.0634870057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,G24000504302002,240054302002,329.0,493906.6665319846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,G24000504302003,240054302003,330.0,573753.522835706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,G24000504303001,240054303001,331.0,871167.9941630074,0.012181154855226153,0.013936066995385854,0.018065272031055738,0.0228138578220761,0.04614386627361094,0.05935732238775457,0.08227441033572241,0.09621047733110827,0.11055946483006111,0.12139862804869456,0.13141195026019403,0.1581485528661565,0.19324679566935052,0.21729941500212757,0.2390809715652862
331,G24000504303002,240054303002,332.0,209759.62009330612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,G24000504303003,240054303003,333.0,854490.0325617603,0.0,0.0,0.0,0.0,0.004525533904649434,0.0288371230203243,0.03683574108435586,0.04430813427575376,0.04925464807851012,0.05483263172842687,0.06051586035287034,0.06914594826406228,0.07577638165924634,0.07882848592052154,0.08230157007990367
333,G24000504303004,240054303004,334.0,260916.45127070168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,G24000504304001,240054304001,335.0,3453938.992219583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,G24000504304002,240054304002,336.0,1805276.461407201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,G24000504304003,240054304003,337.0,1943336.8944526962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,G24000504306001,240054306001,338.0,1301852.2315050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,G24000504306002,240054306002,339.0,3377898.8686467684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002129863212780802,0.0009318151555916008,0.0012512946375087212,0.0017305138603844015,0.0022097330832600817,0.004845438809076324,0.014110343784672812
339,G24000504307001,240054307001,340.0,505254.05366609554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,G24000504307002,240054307002,341.0,993920.1164479112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,G24000504307003,240054307003,342.0,707734.986595606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,G24000504308001,240054308001,343.0,647323.1565203458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,G24000504308002,240054308002,344.0,203894.15610231488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,G24000504308003,240054308003,345.0,511488.4609260402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,G24000504309001,240054309001,346.0,803135.3920314307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,G24000504309002,240054309002,347.0,191231.26415382206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,G24000504309003,240054309003,348.0,459945.84284114826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,G24000504401001,240054401001,349.0,700719.3403966355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,G24000504401002,240054401002,350.0,543966.0588926299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,G24000504401003,240054401003,351.0,412448.5383643145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,G24000504401004,240054401004,352.0,411565.1697235851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,G24000504402001,240054402001,353.0,260391.1056492704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,G24000504402002,240054402002,354.0,1618101.0364600515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,G24000504403001,240054403001,355.0,1228551.5254961895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,G24000504404001,240054404001,356.0,580946.2766417095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,G24000504404002,240054404002,357.0,801390.3501136649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,G24000504404003,240054404003,358.0,946052.3327604813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,G24000504404004,240054404004,359.0,344257.48309367476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,G24000504405001,240054405001,360.0,2580341.81451544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,G24000504405002,240054405002,361.0,401966.07363204955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,G24000504406001,240054406001,362.0,6143172.701632387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,G24000504407011,240054407011,363.0,1408038.5007558672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,G24000504407012,240054407012,364.0,1777157.9733821757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,G24000504407013,240054407013,365.0,726709.4460776637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,G24000504407021,240054407021,366.0,1346201.5457616157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,G24000504407022,240054407022,367.0,1514235.9361451915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,G24000504408001,240054408001,368.0,2939092.1458084756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,G24000504409001,240054409001,369.0,736962.523414959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,G24000504409002,240054409002,370.0,1189307.4284329533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,G24000504410001,240054410001,371.0,1064834.0203625008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,G24000504410002,240054410002,372.0,322489.5311976984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,G24000504411011,240054411011,373.0,979837.509908036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,G24000504411012,240054411012,374.0,550450.7476156295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,G24000504411021,240054411021,375.0,620584.6927732667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,G24000504411022,240054411022,376.0,441277.45984956267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,G24000504411023,240054411023,377.0,422689.78910351935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,G24000504411024,240054411024,378.0,1107358.0000542991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,G24000504501001,240054501001,379.0,1214816.6265747466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,G24000504501002,240054501002,380.0,3379248.094560445,0.007717671495611709,0.00848943864517288,0.009074917172426183,0.009926522302976441,0.010565226150889132,0.011257155319461216,0.01189585916737391,0.01280068961858356,0.013652294749133818,0.01458373786067316,0.015515180972212507,0.016526462064740937,0.017511130496939673,0.01942724204067775,0.10605145141383676
380,G24000504501003,240054501003,381.0,4633546.184295598,0.008908560994802426,0.009840175216481112,0.011237596548999139,0.013236685399684651,0.025697025614637065,0.03231536831447939,0.03866199019966543,0.046541893824697644,0.0555474979675916,0.06606697522071342,0.07472322403047787,0.08145801850803003,0.08811517846710898,0.09391835872298245,0.09960508720114608
381,G24000504502001,240054502001,382.0,1218068.7375318385,0.020524915011056303,0.023921123969720293,0.028646284260035414,0.05913833425847517,0.13872775289847047,0.18575786391301316,0.22001527601779777,0.2527960755318589,0.29214780107463956,0.33430509053979474,0.366716736906175,0.3930004410210529,0.41839817758149667,0.43877543133348057,0.45738074997659633
382,G24000504502002,240054502002,383.0,495484.1272692493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007260033309720056,0.0014520066619440111,0.003085514156631024,0.006715530811491051
383,G24000504502003,240054502003,384.0,329699.2110402144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005455322833595674,0.0021821291334382696,0.003545959841837188,0.006273621258635026,0.009274048817112647
384,G24000504503001,240054503001,385.0,1744672.8618804659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000103091855986546
385,G24000504503002,240054503002,386.0,648564.102839492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,G24000504504001,240054504001,387.0,582725.7705338217,0.0037038670163328942,0.006173111693888156,0.009413995333179439,0.013117862349512333,0.0276246748301495,0.06157678914653437,0.12809206764817926,0.18704528432481116,0.2696106532305652,0.36760880137103974,0.48412628459317864,0.558512280504531,0.6058909127551225,0.6444728608419236,0.669782618786865
387,G24000504504002,240054504002,388.0,606270.9986832939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014833429589345472,0.030556864954051677,0.050285326307881156,0.07639216238512919,0.10724569593096776,0.14151091828235582
388,G24000504505011,240054505011,389.0,963903.9348568132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037319396034488496,0.0012128803711208762,0.002612357722414195,0.005784506385345716
389,G24000504505012,240054505012,390.0,935510.3631823215,0.0015380829160141572,0.002114864009519466,0.002883905467526545,0.003845207290035393,0.013169834968371222,0.01653439134715219,0.0423934103726402,0.05681293771027293,0.08353712837601891,0.13592807770275114,0.19475974924029266,0.24791974002503198,0.29319705586519873,0.3328026909525633,0.3662559943758712
390,G24000504505013,240054505013,391.0,512609.93059752573,0.004736800754811668,0.008771853249651237,0.012982342809483832,0.03578916125857705,0.10964816562064046,0.14859519404909194,0.18596328889260622,0.22245419841115538,0.2670152129193837,0.3280673115369563,0.4533293759419759,0.5436794644133837,0.6017491329260749,0.6492925775391846,0.6829764940178453
391,G24000504505031,240054505031,392.0,226806.85168818012,0.0,0.0,0.0,0.0,0.07176798834959554,0.11260833531096757,0.14908709182015425,0.1883414058898225,0.2208550801697498,0.30967292210516084,0.4306079300975732,0.5249768871539474,0.5983309083952467,0.6526525349361009,0.7022160628018436
392,G24000504505032,240054505032,393.0,338925.15262039175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023880701362383196,0.012736374059937706,0.020961948973647473,0.03343298190733648,0.05333356637598915,0.07774494999086974
393,G24000504505033,240054505033,394.0,359020.5323124165,0.026802349105285884,0.03331506944862638,0.04233268223171323,0.05736203687019129,0.09618786968625964,0.12975342837886067,0.1693307289268529,0.21491977133023638,0.2597573460016959,0.31912329682368434,0.3742309304981039,0.43885715544355963,0.4882035365065626,0.5267788800786563,0.5538317184279168
394,G24000504505041,240054505041,395.0,235574.11604007424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003817515405428057,0.007635030810856114,0.02175983781093993,0.040083911756994606,0.061461998027391725,0.08016782351398921
395,G24000504505042,240054505042,396.0,367523.24103331805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,G24000504505043,240054505043,397.0,559726.3161647822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,G24000504508001,240054508001,398.0,769230.538322814,0.00876825384881247,0.012158645337019958,0.016718137338402442,0.024083470571404916,0.03448846513866238,0.046530200424364836,0.062196147300909777,0.08031720525512222,0.10299775521071715,0.12766577603870954,0.15116469635352697,0.17478052671966188,0.1953566957515418,0.21242556324389675,0.23346937248104668
398,G24000504508002,240054508002,399.0,816004.6755250565,0.004187929073804394,0.005179807012337014,0.005951267631195718,0.007714606188587041,0.009367736086141408,0.011461700623043605,0.013776082479619717,0.016751716295217576,0.025899035061685068,0.03537697980766343,0.04584680249217442,0.054773703938967994,0.06061476291032675,0.06810895177923988,0.07516230600880518
399,G24000504508003,240054508003,400.0,476330.89773889625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037759793512116087,0.0009439948378029021
400,G24000504509001,240054509001,401.0,1278654.8742475295,0.014629125475904555,0.019833718193293676,0.02700761626320841,0.03460350833723577,0.0460676787822956,0.06132979526436909,0.08503179182869522,0.11126575241769714,0.14685391343119572,0.1970008675865801,0.22583712453427657,0.24517851638943883,0.2636055879023571,0.2797820247266746,0.2955364675468795
401,G24000504509002,240054509002,402.0,3876447.017453673,0.009627701408464783,0.01417476038692044,0.019742587707478384,0.025913596321096775,0.036051681900612705,0.05342794299685396,0.0739593062414114,0.09734418098775476,0.12655207514018166,0.17380900952341724,0.20844553531338814,0.23206240286475474,0.25277936035333076,0.271083592669665,0.2883206580828923
402,G24000504510001,240054510001,403.0,4187285.9596681125,0.005218936601439313,0.007774712138769676,0.011726499524221666,0.017783043234533957,0.03578085752262508,0.0546377560249449,0.077424964807361,0.10598951493046505,0.1404817461317471,0.1887622789713997,0.22550960623503202,0.25602857294550635,0.2819084848991457,0.30540443815830054,0.3240680427124189
403,G24000504510002,240054510002,404.0,9424139.89688137,0.0015172731356280895,0.0020612012408532535,0.0030440888695934623,0.0040937746866946565,0.025488280158884446,0.042989405509462536,0.05898280032274982,0.09695279910680119,0.1260004684454924,0.19840970462880023,0.27840530649024847,0.324219321107547,0.35821959898328837,0.3879066224105776,0.4155229019986763
404,G24000504511001,240054511001,405.0,2642074.0763493087,0.0005446071782185309,0.0010551764077984037,0.0019061251237648582,0.004220705631193615,0.016712632781581166,0.03257431684719588,0.05303112397902944,0.08608197210716653,0.1237960191987998,0.16886226319638323,0.21988514820573185,0.26059453477756706,0.29800224033145234,0.3335378587102115,0.36093840736433136
405,G24000504512001,240054512001,406.0,4019943.942297293,0.0,0.0,0.0,0.0,0.0,0.0002013403786248408,0.0032438172111779913,0.006353407503272754,0.009999905471700427,0.015592693766834894,0.020335378241108922,0.0249885781026608,0.02991023180237913,0.03460817397029208,0.039060033453219116
406,G24000504512002,240054512002,407.0,1019026.8921430294,0.0021180390602924845,0.002294542315316858,0.002824052080389979,0.0037065683555118473,0.007236633455999321,0.01482627342204739,0.020915635720388282,0.026828494763704802,0.03159408264936289,0.037948199830240344,0.04350805236350811,0.047832382111605266,0.049773917916873384,0.05100944070204399,0.0523332151147268
407,G24000504513001,240054513001,408.0,1437939.5178290587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,G24000504513002,240054513002,409.0,710898.7970201694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,G24000504514011,240054514011,410.0,232806.34582532124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,G24000504514012,240054514012,411.0,464799.2304163222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,G24000504514021,240054514021,412.0,1697606.9116496264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,G24000504514022,240054514022,413.0,96197.95197752913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,G24000504514023,240054514023,414.0,1004859.7162104677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,G24000504515001,240054515001,415.0,252352.6864303065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007127388496032093,0.004276433097619256,0.013185668717659372,0.03706242017936688
415,G24000504515002,240054515002,416.0,134979.45916972976,0.0,0.0,0.0,0.0,0.0,0.057964212161781936,0.13991361556292192,0.2731646780037999,0.44572480386473695,0.6822454396972955,0.7522022474787564,0.7948425874598374,0.8281553530700569,0.8601356080558675,0.8841207992952256
416,G24000504515003,240054515003,417.0,434014.15976863453,0.016783768811640003,0.026522498862838525,0.03833329913769631,0.05863958732955705,0.09800892157908299,0.13882870498517041,0.18938721844245635,0.24408987234706078,0.30438711585554523,0.3719366051468371,0.4465311331985705,0.49439595536509934,0.5381166370843098,0.5687832763944668,0.5890895645863276
417,G24000504516001,240054516001,418.0,3893580.2054077624,0.007206324876689586,0.009261975242155525,0.012264610607442853,0.01619113377743397,0.02427515206859216,0.0330289890181606,0.04466997535742839,0.05942908303757148,0.08763075827615477,0.1275427114393586,0.2275997606887794,0.28160100287371614,0.32541638201179346,0.35636662346937054,0.37960240175767096
418,G24000504516002,240054516002,419.0,1522031.4181621105,0.006381290365504658,0.010812742008216225,0.017312204417526525,0.027534086206714544,0.051700269164968296,0.08153871022589285,0.10795016201645379,0.13518881811365424,0.17365381837239063,0.23415790480087922,0.33537226032041145,0.4023167231363075,0.4322142502191349,0.4538988202574702,0.47168371285021926
419,G24000504517011,240054517011,420.0,11769771.103240246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002040100738241359,0.0024832686888705685,0.002788901758270023,0.003216788055429259
420,G24000504517012,240054517012,421.0,4660193.609593247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028946473873482713,0.0009648824624494238
421,G24000504517021,240054517021,422.0,6098828.757425044,0.002949116470955884,0.0039665616534356645,0.0053821375594944884,0.009953268089476108,0.022796670320488988,0.03950341512845407,0.05461763704210298,0.0720174242207427,0.09276445859391734,0.11960141847961589,0.14577482715934936,0.1761359812278402,0.1970452170069174,0.21647989455051667,0.23656337771772626
422,G24000504517022,240054517022,423.0,861826.1493384056,0.013147986405607959,0.01836544132846826,0.024835085432815034,0.037252628149222554,0.09913164353434571,0.19982852354554953,0.2738120343517086,0.3381954280998047,0.38974388273766447,0.4367009770434072,0.4729101142080577,0.5075540148958501,0.5410500755006132,0.5752765797945768,0.6121118115499705
423,G24000504518011,240054518011,424.0,554925.461144403,0.005510013131934508,0.006968546019799525,0.009723552585766779,0.014099151249361829,0.02673976961085864,0.04959011818741057,0.06984751940775802,0.08864638774024046,0.10744525607272291,0.13856062434717661,0.18507161754909435,0.23612026862436994,0.27290770924052093,0.31001926827619747,0.3469687681021112
424,G24000504518012,240054518012,425.0,4639271.7879341245,0.006842790721229783,0.008316026117301917,0.009789261513374052,0.14561768809597203,0.3756750259983943,0.4162277687429063,0.44753402090943906,0.4750602612044711,0.4989034130093227,0.5198970174033507,0.5430035515101662,0.5593642182770726,0.5743291883529632,0.5887126181409307,0.6036000495117648
425,G24000504518013,240054518013,426.0,2518928.7258348563,0.002284927703761101,0.0031417755926715137,0.004462749421408401,0.01913626951899922,0.21474750215817223,0.26808628324284545,0.295291203715751,0.3202468984802668,0.3479159448929988,0.3688373141805614,0.387616563745848,0.4038609716397746,0.42421110900139686,0.43859901313601757,0.452022963395614
426,G24000504518014,240054518014,427.0,2827404.8306333027,0.002703580457441603,0.004039467271706866,0.005661615546171827,0.050986346744457525,0.2208984267874345,0.28234922024363657,0.3436409795552833,0.3919873595001213,0.4312687932053023,0.4682283283999746,0.5173380722386784,0.5485723782293568,0.5773575583938821,0.6031847034696771,0.6269762114951632
427,G24000504518021,240054518021,428.0,2548485.9454938094,0.008186798673024954,0.012386061785481718,0.01954951062437855,0.03161798108202741,0.0837029588466172,0.14944436370802014,0.2105630503531892,0.29070192874301537,0.37518122194655734,0.4911726324561824,0.6947133856717339,0.7899907840215932,0.8669537491330908,0.9065468013362544,0.9163921324990734
428,G24000504518022,240054518022,429.0,6057256.8334506,0.00939801404957039,0.012307983644698029,0.016390849148065892,0.024259644481829407,0.6479581787763041,0.6989717273929293,0.7353908876829708,0.7680983520608594,0.8081104339938646,0.8658495756033103,0.9667483172792667,0.9890630331031282,0.996694279898514,0.9999011851666139,0.9999011851666139
429,G24000504518023,240054518023,430.0,2366391.5973218167,0.0021661903141005964,0.0031162737851973487,0.004484393983576672,0.006916607669584359,0.01417524538876355,0.020901836364128557,0.08448142224992325,0.09884668433290615,0.122294744399574,0.14403265421826772,0.17701955233474695,0.19841543210384582,0.21946928182334988,0.24143521167510676,0.26286909478304954
430,G24000504518031,240054518031,431.0,2680143.169267741,0.008522835203859339,0.011710509787979956,0.016844343591879477,0.03737967880747757,0.3796352657341124,0.42969853393945934,0.4652998258736907,0.49496197674066567,0.5368043999659121,0.5880420745969878,0.6225360690441035,0.6387093232498523,0.6513258037091086,0.661291481093149,0.6696800984197822
